,ln+_line_number_(readonly)+,rn+_relative_number_(readonly)+,xb+_begin_of_sample,yb+_begin_of_sample,zb+_begin_of_sample,xe+_end_of_sample,ye+_end_of_sample,ze+_end_of_sample,bhid,from,to,x,y,z,al2o3_gl,cao_gl,fe_gl,mgo_gl,mn_gl,p_gl,sio2_gl,tio2_gl,ppc_gl,re_gt63c,ibs,hba,ibg,ibr,ibm,hcp,ics,icr,icg,icm,icc,cp,sn,eng,lito,soma,lito_eval,evaluation
844,66,6,612859.49,7736214.08,1006.64,612854.62,7736212.87,997.99,CPFDC14006          ,48.34,58.34,612857.05,7736213.48,1002.31,0.16,0.26,68.3,0.05,0.03,0.045,0.56,0.01,0.22,79.88,0,0,0,0,0,1,0,0,0,0,0,1,0,0,HM,1,HM,True
845,66,7,612854.62,7736212.87,997.99,612847.91,7736211.21,986.07,CPFDC14006          ,58.34,72.12,612851.26,7736212.04,992.03,0.534,0.058,67.9,0.066,0.129,0.068,0.83,0.035,0.776,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
846,66,9,612845.53,7736210.62,981.85,612839.61,7736209.16,971.34,CPFDC14006          ,77.0,89.15,612842.57,7736209.89,976.59,0.77,0.02,34.0,0.28,0.65,0.042,49.8,0.05,0.6,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
847,66,10,612839.61,7736209.16,971.34,612833.69,7736207.69,960.83,CPFDC14006          ,89.15,101.3,612836.65,7736208.43,966.08,0.351,0.011,41.905,0.066,0.334,0.017,40.221,0.022,0.154,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
848,66,11,612833.69,7736207.69,960.83,612827.77,7736206.23,950.32,CPFDC14006          ,101.3,113.45,612830.73,7736206.96,955.57,0.389,0.01,47.488,0.05,0.327,0.038,31.415,0.029,0.369,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
849,66,12,612827.77,7736206.23,950.32,612821.86,7736204.76,939.81,CPFDC14006          ,113.45,125.6,612824.81,7736205.5,945.06,0.368,0.018,38.898,0.05,0.33,0.024,43.927,0.022,0.363,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
850,68,1,612993.53,7736204.19,1018.97,612988.23,7736202.56,1006.24,CPFDC14008          ,5.42,19.31,612990.88,7736203.37,1012.6,0.902,0.061,65.532,0.077,1.432,0.095,0.736,0.056,1.214,2.401,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
851,68,2,612988.23,7736202.56,1006.24,612982.93,7736200.92,993.5,CPFDC14008          ,19.31,33.2,612985.58,7736201.74,999.87,0.809,0.084,65.681,0.139,2.103,0.105,1.421,0.061,1.433,8.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
852,68,3,612982.93,7736200.92,993.5,612977.44,7736199.23,980.3,CPFDC14008          ,33.2,47.6,612980.19,7736200.07,986.9,0.977,0.04,61.531,0.159,2.199,0.04,4.524,0.064,1.517,2.854,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
853,68,4,612977.44,7736199.23,980.3,612971.95,7736197.53,967.1,CPFDC14008          ,47.6,62.0,612974.7,7736198.38,973.7,1.717,0.055,47.704,0.31,2.881,0.056,23.334,0.116,2.123,9.457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
854,68,5,612971.95,7736197.53,967.1,612966.46,7736195.84,953.89,CPFDC14008          ,62.0,76.4,612969.2,7736196.68,960.49,3.299,0.332,48.836,0.829,4.409,0.176,16.769,0.206,3.717,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
855,68,6,612966.46,7736195.84,953.89,612960.96,7736194.14,940.69,CPFDC14008          ,76.4,90.8,612963.71,7736194.99,947.29,2.815,0.252,60.845,0.746,1.077,0.139,4.072,0.182,2.632,16.105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
856,68,7,612960.96,7736194.14,940.69,612954.44,7736192.13,925.01,CPFDC14008          ,90.8,107.9,612957.7,7736193.13,932.85,0.519,0.045,68.349,0.05,0.567,0.047,0.765,0.029,0.744,32.59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
857,68,8,612954.44,7736192.13,925.01,612949.38,7736190.57,912.86,CPFDC14008          ,107.9,121.15,612951.91,7736191.35,918.94,0.563,0.033,50.009,0.147,0.843,0.039,25.909,0.034,0.888,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
858,68,10,612942.31,7736188.38,895.86,612938.42,7736187.18,886.5,CPFDC14008          ,139.7,149.9,612940.36,7736187.78,891.18,3.04,0.04,48.6,0.4,1.99,0.12,21.9,0.21,2.87,20.61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
859,69,1,613003.98,7736112.38,1022.95,612998.98,7736110.7,1010.51,CPFDC14009          ,3.4,16.914,613001.48,7736111.54,1016.73,2.141,0.04,63.5,0.141,1.591,0.025,2.442,0.14,1.45,10.192,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
860,69,2,612998.98,7736110.7,1010.51,612993.97,7736109.02,998.07,CPFDC14009          ,16.914,30.429,612996.48,7736109.86,1004.29,1.748,0.032,63.15,0.171,2.695,0.037,1.598,0.133,1.755,8.533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
861,69,3,612993.97,7736109.02,998.07,612988.97,7736107.34,985.63,CPFDC14009          ,30.429,43.943,612991.47,7736108.18,991.85,2.51,0.05,50.853,0.348,3.43,0.07,16.364,0.174,2.65,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
862,69,4,612988.97,7736107.34,985.63,612983.97,7736105.66,973.18,CPFDC14009          ,43.943,57.457,612986.47,7736106.5,979.41,1.611,0.175,54.034,1.659,2.808,0.088,12.65,0.108,2.876,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
863,69,5,612983.97,7736105.66,973.18,612978.96,7736103.98,960.74,CPFDC14009          ,57.457,70.971,612981.47,7736104.82,966.96,1.373,0.216,58.787,1.218,2.948,0.097,5.429,0.1,2.888,9.023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
864,69,6,612978.96,7736103.98,960.74,612973.96,7736102.31,948.3,CPFDC14009          ,70.971,84.486,612976.46,7736103.15,954.52,1.427,0.138,62.268,0.511,2.146,0.108,2.404,0.097,2.084,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
865,69,7,612973.96,7736102.31,948.3,612968.96,7736100.63,935.86,CPFDC14009          ,84.486,98.0,612971.46,7736101.47,942.08,1.671,0.069,61.72,0.263,3.032,0.101,1.619,0.191,2.355,7.27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
866,69,9,612966.37,7736099.76,929.42,612961.76,7736098.21,917.97,CPFDC14009          ,105.0,117.433,612964.06,7736098.99,923.69,2.728,0.04,49.543,0.19,0.873,0.074,22.902,0.404,1.923,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
867,69,10,612961.76,7736098.21,917.97,612957.16,7736096.67,906.52,CPFDC14009          ,117.433,129.867,612959.46,7736097.44,912.25,2.547,0.015,31.694,0.142,0.365,0.046,50.206,0.407,1.383,18.066,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
868,69,11,612957.16,7736096.67,906.52,612952.56,7736095.12,895.08,CPFDC14009          ,129.867,142.3,612954.86,7736095.9,900.8,1.313,0.017,28.776,0.361,0.372,0.03,56.23,0.114,0.966,18.171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
869,70,1,613084.35,7736238.58,1020.28,613079.93,7736237.35,1008.97,CPFDC14010          ,1.85,14.05,613082.14,7736237.97,1014.62,0.5,0.03,67.0,0.05,0.72,0.016,1.91,0.04,0.51,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
870,70,2,613079.93,7736237.35,1008.97,613075.51,7736236.11,997.67,CPFDC14010          ,14.05,26.25,613077.72,7736236.73,1003.32,0.472,0.039,68.121,0.05,0.767,0.015,0.948,0.049,0.603,2.312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
871,70,3,613075.51,7736236.11,997.67,613071.1,7736234.88,986.36,CPFDC14010          ,26.25,38.45,613073.3,7736235.5,992.01,0.357,0.04,68.808,0.05,1.013,0.015,0.654,0.041,0.445,2.686,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
872,70,4,613071.1,7736234.88,986.36,613066.68,7736233.65,975.06,CPFDC14010          ,38.45,50.65,613068.89,7736234.26,980.71,0.485,0.032,68.498,0.09,1.146,0.014,0.588,0.04,0.621,1.927,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
873,70,5,613066.68,7736233.65,975.06,613062.26,7736232.41,963.75,CPFDC14010          ,50.65,62.85,613064.47,7736233.03,969.4,0.712,0.023,67.072,0.115,1.045,0.015,0.772,0.047,0.685,3.085,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
874,70,6,613062.26,7736232.41,963.75,613057.84,7736231.18,952.45,CPFDC14010          ,62.85,75.05,613060.05,7736231.8,958.1,0.672,0.027,68.011,0.073,0.872,0.016,0.847,0.043,0.636,4.565,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
875,70,7,613057.84,7736231.18,952.45,613053.42,7736229.94,941.14,CPFDC14010          ,75.05,87.25,613055.63,7736230.56,946.8,0.802,0.036,68.093,0.123,1.028,0.027,0.965,0.04,0.737,3.904,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
876,70,8,613053.42,7736229.94,941.14,613049.64,7736228.89,931.46,CPFDC14010          ,87.25,97.7,613051.53,7736229.42,936.3,1.44,0.03,61.3,2.16,1.5,0.038,6.31,0.06,1.88,4.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
877,70,9,613049.64,7736228.89,931.46,613045.62,7736227.76,921.17,CPFDC14010          ,97.7,108.8,613047.63,7736228.33,926.32,0.55,0.04,68.2,0.13,1.12,0.026,0.75,0.03,0.71,3.81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
878,70,11,613043.23,7736227.1,915.06,613039.28,7736225.99,904.96,CPFDC14010          ,115.4,126.3,613041.25,7736226.55,910.01,0.41,0.06,62.8,0.16,1.17,0.036,6.25,0.03,0.76,2.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
879,70,12,613039.28,7736225.99,904.96,613035.33,7736224.89,894.86,CPFDC14010          ,126.3,137.2,613037.31,7736225.44,899.91,0.518,0.04,50.176,0.052,1.032,0.053,24.545,0.02,1.007,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
880,70,13,613035.33,7736224.89,894.86,613030.72,7736223.6,883.04,CPFDC14010          ,137.2,149.95,613033.02,7736224.25,888.95,1.25,0.04,64.3,0.1,2.66,0.09,1.86,0.08,1.85,7.98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
881,71,1,613038.98,7736224.14,1019.22,613033.93,7736222.94,1007.3,CPFDC14011          ,3.5,16.5,613036.46,7736223.54,1013.26,1.03,0.09,58.3,0.31,0.73,0.035,12.1,0.07,0.93,14.49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,IR,1,IR,True
882,71,2,613033.93,7736222.94,1007.3,613026.91,7736221.28,990.7,CPFDC14011          ,16.5,34.6,613030.42,7736222.11,999.0,0.907,0.03,66.455,0.136,1.071,0.037,1.114,0.051,1.059,2.254,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
883,72,1,613189.97,7736200.66,1018.42,613186.19,7736199.98,1009.19,CPFDC14012          ,3.98,13.98,613188.08,7736200.32,1013.8,0.75,0.28,63.4,0.37,1.04,0.069,4.68,0.05,0.96,19.68,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
884,72,3,613183.15,7736199.43,1001.78,613179.23,7736198.72,992.23,CPFDC14012          ,22.0,32.35,613181.19,7736199.07,997.01,0.69,0.19,66.3,0.34,0.39,0.05,2.43,0.04,0.5,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
885,72,4,613179.23,7736198.72,992.23,613174.32,7736197.83,980.23,CPFDC14012          ,32.35,45.35,613176.77,7736198.27,986.23,0.49,1.91,63.9,0.79,1.39,0.589,1.3,0.05,1.21,6.36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
886,72,5,613174.32,7736197.83,980.23,613169.2,7736196.9,967.75,CPFDC14012          ,45.35,58.871,613171.76,7736197.37,973.99,0.623,0.834,65.442,0.703,1.144,0.235,2.127,0.05,0.973,7.012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
887,72,6,613169.2,7736196.9,967.75,613164.08,7736195.98,955.27,CPFDC14012          ,58.871,72.393,613166.64,7736196.44,961.51,0.822,0.401,66.784,0.453,1.232,0.104,1.53,0.044,0.971,14.923,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
888,72,7,613164.08,7736195.98,955.27,613158.96,7736195.05,942.79,CPFDC14012          ,72.393,85.914,613161.52,7736195.51,949.03,0.326,0.177,67.702,0.177,0.975,0.049,0.575,0.02,0.613,11.165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
889,72,8,613158.96,7736195.05,942.79,613153.85,7736194.12,930.3,CPFDC14012          ,85.914,99.436,613156.41,7736194.59,936.54,0.385,0.28,67.67,0.191,1.131,0.093,0.651,0.027,0.694,14.861,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
890,72,9,613153.85,7736194.12,930.3,613148.73,7736193.2,917.82,CPFDC14012          ,99.436,112.957,613151.29,7736193.66,924.06,0.385,0.568,66.448,0.215,1.269,0.191,0.645,0.037,0.664,11.349,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
891,72,10,613148.73,7736193.2,917.82,613143.61,7736192.27,905.34,CPFDC14012          ,112.957,126.479,613146.17,7736192.73,911.58,0.489,0.433,66.077,0.321,1.433,0.144,0.96,0.04,0.976,6.851,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
892,72,11,613143.61,7736192.27,905.34,613138.5,7736191.34,892.86,CPFDC14012          ,126.479,140.0,613141.05,7736191.81,899.1,0.497,0.109,66.422,0.356,1.735,0.052,1.084,0.04,1.287,8.623,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
893,73,1,613097.69,7736180.57,1017.21,613093.11,7736179.42,1005.1,CPFDC14013          ,5.45,18.45,613095.4,7736179.99,1011.16,1.32,0.08,60.0,0.19,1.85,0.066,8.83,0.11,1.67,13.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
894,73,2,613093.11,7736179.42,1005.1,613088.24,7736178.19,992.23,CPFDC14013          ,18.45,32.266,613090.67,7736178.8,998.67,0.913,0.071,66.753,0.12,1.159,0.034,1.249,0.069,0.981,5.604,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
895,73,3,613088.24,7736178.19,992.23,613083.37,7736176.96,979.36,CPFDC14013          ,32.266,46.082,613085.8,7736177.57,985.79,0.679,0.08,65.953,0.127,1.478,0.069,0.937,0.065,1.187,8.922,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
896,73,4,613083.37,7736176.96,979.36,613078.5,7736175.73,966.49,CPFDC14013          ,46.082,59.898,613080.94,7736176.34,972.92,0.986,0.084,65.441,0.166,2.666,0.056,1.046,0.098,1.409,11.583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
897,73,5,613078.5,7736175.73,966.49,613073.63,7736174.49,953.62,CPFDC14013          ,59.898,73.714,613076.07,7736175.11,960.05,1.053,0.121,64.794,0.109,2.247,0.063,1.011,0.085,1.431,5.617,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
898,73,6,613073.63,7736174.49,953.62,613068.76,7736173.26,940.75,CPFDC14013          ,73.714,87.53,613071.2,7736173.88,947.18,1.148,0.172,64.805,0.155,1.962,0.058,1.284,0.082,1.402,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
899,73,7,613068.76,7736173.26,940.75,613064.18,7736172.11,928.64,CPFDC14013          ,87.53,100.53,613066.47,7736172.69,934.69,2.37,0.35,59.7,0.59,2.62,0.143,3.0,0.17,2.58,3.84,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
900,73,10,613055.56,7736169.93,905.84,613051.25,7736168.84,894.45,CPFDC14013          ,125.0,137.225,613053.4,7736169.38,900.15,1.742,0.08,35.106,0.868,2.198,0.081,42.009,0.112,2.485,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
901,73,11,613051.25,7736168.84,894.45,613046.94,7736167.75,883.06,CPFDC14013          ,137.225,149.45,613049.09,7736168.29,888.76,1.503,0.069,29.325,0.542,2.009,0.08,50.256,0.095,2.372,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
902,74,4,612658.91,7735871.79,1223.82,612652.43,7735870.76,1212.6,CPFD12001           ,39.19,52.19,612655.66,7735871.27,1218.22,2.86,0.01,60.0,0.14,0.5,0.111,6.52,0.08,4.54,23.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,IR,1,IR,True
903,74,5,612652.43,7735870.76,1212.6,612645.98,7735869.71,1201.36,CPFD12001           ,52.19,65.19,612649.2,7735870.23,1206.98,2.67,0.01,49.9,0.05,0.41,0.107,20.9,0.05,3.92,31.39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,IG,1,IG,True
904,74,6,612645.98,7735869.71,1201.36,612639.65,7735868.64,1190.06,CPFD12001           ,65.19,78.19,612642.81,7735869.17,1195.71,0.71,0.01,48.1,0.05,0.47,0.104,26.6,0.03,3.79,35.61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,IG,1,IS,False
905,74,7,612639.65,7735868.64,1190.06,612634.55,7735867.71,1180.8,CPFD12001           ,78.19,88.8,612637.11,7735868.18,1185.43,0.59,0.01,49.2,0.05,1.27,0.113,23.9,0.03,3.71,35.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
906,74,9,612630.48,7735866.94,1173.43,612625.67,7735865.97,1164.63,CPFD12001           ,97.26,107.33,612628.07,7735866.45,1169.03,0.539,0.03,41.682,0.05,0.448,0.066,35.846,0.02,2.652,60.86,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
907,74,10,612625.67,7735865.97,1164.63,612620.88,7735864.96,1155.83,CPFD12001           ,107.33,117.4,612623.27,7735865.46,1160.23,0.41,0.02,39.1,0.05,0.13,0.033,42.4,0.04,1.48,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
908,74,13,612604.67,7735861.32,1125.25,612598.81,7735859.73,1114.13,CPFD12001           ,152.2,164.87,612601.74,7735860.52,1119.69,0.64,0.01,40.1,0.12,0.02,0.014,41.2,0.05,0.45,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
909,74,14,612598.81,7735859.73,1114.13,612592.99,7735857.92,1103.02,CPFD12001           ,164.87,177.54,612595.9,7735858.82,1108.58,0.499,0.01,43.837,0.099,0.024,0.014,35.287,0.054,0.404,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
910,74,15,612592.99,7735857.92,1103.02,612587.11,7735855.84,1092.0,CPFD12001           ,177.54,190.21,612590.05,7735856.88,1097.51,0.671,0.01,43.183,0.086,0.025,0.016,36.274,0.066,0.653,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
911,74,17,612582.23,7735853.97,1082.96,612575.63,7735851.35,1070.94,CPFD12001           ,200.65,214.61,612578.93,7735852.66,1076.95,0.62,0.01,67.797,0.12,0.03,0.019,1.672,0.065,0.605,11.839,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
912,74,18,612575.63,7735851.35,1070.94,612570.04,7735849.07,1060.83,CPFD12001           ,214.61,226.38,612572.84,7735850.21,1065.88,0.62,0.01,52.1,0.18,0.01,0.012,25.2,0.09,0.23,6.93,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
913,74,19,612570.04,7735849.07,1060.83,612564.39,7735846.74,1050.78,CPFD12001           ,226.38,238.15,612567.22,7735847.9,1055.81,1.211,0.01,36.429,0.117,0.064,0.026,44.632,0.171,0.893,13.172,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
914,74,21,612556.51,7735843.49,1037.0,612547.02,7735839.52,1020.49,CPFD12001           ,254.35,273.8,612551.77,7735841.5,1028.75,1.385,0.01,29.107,0.07,0.483,0.042,53.995,0.15,1.531,30.19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
915,74,23,612539.97,7735836.57,1008.23,612530.57,7735832.56,991.91,CPFD12001           ,288.25,307.5,612535.27,7735834.57,1000.07,0.836,0.02,24.704,0.271,1.821,0.057,58.903,0.066,2.283,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
916,74,24,612530.57,7735832.56,991.91,612524.58,7735829.99,981.52,CPFD12001           ,307.5,319.767,612527.58,7735831.27,986.72,1.45,0.02,23.9,0.65,0.69,0.05,60.9,0.2,1.93,38.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
917,74,25,612524.58,7735829.99,981.52,612518.52,7735827.37,971.19,CPFD12001           ,319.767,332.033,612521.55,7735828.68,976.36,0.679,0.011,32.832,0.18,0.21,0.041,49.993,0.078,1.45,40.779,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
918,74,26,612518.52,7735827.37,971.19,612512.44,7735824.7,960.87,CPFD12001           ,332.033,344.3,612515.48,7735826.03,966.03,1.061,0.01,28.646,0.564,0.488,0.025,54.759,0.079,0.953,29.859,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
919,75,2,612972.75,7736164.86,1017.15,612967.24,7736163.89,1006.82,CPFD12002           ,17.55,29.3,612970.0,7736164.38,1011.98,1.28,0.03,56.7,0.16,1.6,0.042,13.6,0.1,1.18,2.61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
920,75,3,612967.24,7736163.89,1006.82,612961.72,7736162.94,996.49,CPFD12002           ,29.3,41.05,612964.48,7736163.42,1001.65,0.887,0.03,54.913,0.178,2.19,0.046,16.996,0.073,1.064,5.175,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
921,75,4,612961.72,7736162.94,996.49,612956.25,7736162.03,986.13,CPFD12002           ,41.05,52.8,612958.98,7736162.49,991.31,3.245,0.054,54.217,0.429,4.536,0.108,9.43,0.255,3.76,3.389,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
922,75,5,612956.25,7736162.03,986.13,612950.75,7736161.14,975.78,CPFD12002           ,52.8,64.55,612953.5,7736161.58,980.96,2.511,0.039,60.8,0.329,2.829,0.069,3.924,0.167,2.536,6.334,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
923,75,7,612946.88,7736160.49,968.42,612940.97,7736159.48,957.19,CPFD12002           ,72.9,85.629,612943.92,7736159.98,962.8,1.979,0.034,61.178,0.294,0.853,0.042,6.812,0.15,1.514,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
924,75,8,612940.97,7736159.48,957.19,612935.09,7736158.47,945.94,CPFD12002           ,85.629,98.357,612938.03,7736158.97,951.57,1.569,0.04,50.986,0.195,1.33,0.057,20.649,0.121,1.821,7.597,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
925,75,9,612935.09,7736158.47,945.94,612929.29,7736157.46,934.66,CPFD12002           ,98.357,111.086,612932.19,7736157.96,940.3,3.552,0.03,35.489,1.462,3.485,0.136,34.27,0.213,4.044,7.398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
926,75,10,612929.29,7736157.46,934.66,612923.55,7736156.45,923.34,CPFD12002           ,111.086,123.814,612926.42,7736156.95,929.0,2.343,0.039,41.226,0.825,2.263,0.107,30.03,0.146,3.131,8.533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
927,75,11,612923.55,7736156.45,923.34,612917.79,7736155.41,912.04,CPFD12002           ,123.814,136.543,612920.67,7736155.93,917.69,1.578,0.031,35.352,0.398,1.398,0.068,44.391,0.104,1.771,18.143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
928,75,12,612917.79,7736155.41,912.04,612911.99,7736154.31,900.76,CPFD12002           ,136.543,149.271,612914.89,7736154.86,906.4,1.43,0.012,41.076,0.342,1.506,0.081,36.071,0.091,1.906,16.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
929,75,13,612911.99,7736154.31,900.76,612906.11,7736153.23,889.53,CPFD12002           ,149.271,162.0,612909.05,7736153.77,895.14,1.06,0.01,52.23,0.229,1.032,0.046,21.887,0.09,1.285,11.039,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
930,75,15,612901.37,7736152.38,880.91,612896.0,7736151.39,871.61,CPFD12002           ,171.87,182.66,612898.68,7736151.89,876.26,0.46,0.01,34.8,0.11,0.32,0.031,48.5,0.04,0.38,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IS,False
931,75,16,612896.0,7736151.39,871.61,612890.55,7736150.33,862.35,CPFD12002           ,182.66,193.45,612893.27,7736150.86,866.98,0.627,0.01,32.653,0.15,0.9,0.051,50.965,0.048,0.929,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IS,False
932,75,18,612889.04,7736150.09,859.7,612882.35,7736148.82,848.25,CPFD12002           ,196.51,209.83,612885.69,7736149.46,853.98,0.309,0.01,33.47,0.05,0.353,0.031,50.282,0.03,0.394,42.083,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
933,75,19,612882.35,7736148.82,848.25,612875.52,7736147.42,836.9,CPFD12002           ,209.83,223.15,612878.93,7736148.12,842.58,0.296,0.01,35.713,0.081,0.417,0.033,46.444,0.025,0.196,67.78,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
934,75,20,612875.52,7736147.42,836.9,612870.14,7736146.24,828.26,CPFD12002           ,223.15,233.4,612872.84,7736146.83,832.58,0.18,0.03,37.9,0.42,2.86,0.018,40.1,0.01,1.14,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,IM,1,IM,True
935,75,22,612857.83,7736143.35,809.1,612852.11,7736141.99,800.22,CPFD12002           ,256.35,267.0,612854.97,7736142.67,804.66,0.29,0.02,30.9,0.16,0.95,0.047,52.2,0.03,1.31,53.09,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IS,False
936,75,26,612834.33,7736137.65,773.22,612825.92,7736135.66,760.81,CPFD12002           ,299.62,314.745,612830.12,7736136.65,767.02,0.296,0.046,28.323,0.05,0.249,0.029,57.577,0.011,0.372,77.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
